id,handle,link_id,content,lat,long,created_at,updated_at
4551,beimperial,484753239280066561,Prepare for the 4th of July With a fresh #Isvera tank at http://t.co/pkVKi7nb8Q  #atxstyle #mensfashion http://t.co/qggr4JIS5O,30.32780622,-97.73870065,2014-07-03 17:48:14.855989,2014-07-03 17:48:14.855989
4552,zichy_dreas,484753201464238082,4th of July tomorrow. #SovietUnion,43.63666434,-116.36777692,2014-07-03 17:48:14.858255,2014-07-03 17:48:14.858255
4553,tina_haight,484753181763571712,@HaightGraceee  is sicko on the 3rd of July. Boohoo she may have plans with just her momma on 4th now. Lol.,32.18592553,-96.84986077,2014-07-03 17:48:14.860435,2014-07-03 17:48:14.860435
4554,karlifusco,484753168300257280,@OhManItsVinnn 4th of July traffic is the worst out here and not yet! We actually might be going there later. We have in the past though,40.97379155,-72.38334772,2014-07-03 17:48:14.86267,2014-07-03 17:48:14.86267
4555,BreanneBurnell,484753163728089088,"Thanks for messing up all my 4th of July plans, work 😪",34.01080392,-117.7573419,2014-07-03 17:48:14.86544,2014-07-03 17:48:14.86544
4556,anthonyxcv_,484753154827771904,"Hella fireworks, dranks, Traphouse 4 comes out, pool. Good ass 4th of July",41.58468193,-87.50994678,2014-07-03 17:48:14.867603,2014-07-03 17:48:14.867603
4557,Chavezbby2013,484753135488208896,I work all 4th of July weekend ... 😫,44.90603426,-93.04727752,2014-07-03 17:48:14.869599,2014-07-03 17:48:14.869599
4558,diabloeditor,484753114436612096,Stock up for family fun: “@DanvilleLivery: Games Unlimited 4th of July Sale. Saturday - Sunday July 6th!  Save 20% http://t.co/nnHNMzFJa5”,38.22704665,-122.12138137,2014-07-03 17:48:14.872354,2014-07-03 17:48:14.872354
4559,Whitney_Noonan,484753090294194178,Let's get this 4th of July weekend started.🎉,39.1791541,-92.0488752,2014-07-03 17:48:14.876587,2014-07-03 17:48:14.876587
4560,manndykim,484753069457289217,“@brownhrdontcare: I need 4th of July plans 😅”,39.89940324,-82.01757656,2014-07-03 17:48:14.879604,2014-07-03 17:48:14.879604
4562,stephencrank,484752984404803585,"This will be the first 4th of July in many, many years that I'll finally get to enjoy that freedom I spent so long to protect.",39.51274497,-84.33629296,2014-07-03 17:48:14.884493,2014-07-03 17:48:14.884493
4563,Me0wIzzzy,484752948778762240,4th of July is gonna be awesome🎉,33.7249537,-78.84060818,2014-07-03 17:48:14.887062,2014-07-03 17:48:14.887062
4564,Nicole_Wolert,484752892578918400,Wait tomorrow's the 4th of July what,40.90770988,-73.55877707,2014-07-03 17:48:14.889217,2014-07-03 17:48:14.889217
4565,JoltnBolt,484752872437846017,Todays lunch menu. Have a safe 4th of July. http://t.co/GNYHamfatI,37.76017103,-122.3877173,2014-07-03 17:48:14.891222,2014-07-03 17:48:14.891222
4566,Kiss_NevaaTell,484752801957163008,Fuck around and spend the 4th of July in my room sleep all day 😂,41.31695868,-72.94434467,2014-07-03 17:48:14.893854,2014-07-03 17:48:14.893854
4567,Gamorris97,484752798488084481,"""@asap__ace: Wonder what I'm doing for 4th of July""",43.0436699,-83.5153325,2014-07-03 17:48:14.896108,2014-07-03 17:48:14.896108
4568,FriendRoulettez,484752719622987776,#tbt last 4th of July at rippers - tomorrow! Tomorrow! We do it all again @friendroulettez &amp;… http://t.co/CVA5iygkil,40.58474519,-73.81060909,2014-07-03 17:48:14.898303,2014-07-03 17:48:14.898303
4569,GotmelikeErrry,484752640199233536,@j_killlla thank you! Have a great 4th of july! even though its only the 3rd in america lol,37.0799929,127.0287703,2014-07-03 17:48:14.900372,2014-07-03 17:48:14.900372
4570,ashleydavis203,484752547542867968,#tbt to 4th of July last year when I was hit in the face with a keg #America #battlewounds @ Fairmount http://t.co/mearHoRE7E,39.9671,-75.1604,2014-07-03 17:48:14.902223,2014-07-03 17:48:14.902223
4571,TRiLL031,484752546876366848,4th of July in the Big 🍎,40.80003276,-73.95040369,2014-07-03 17:48:14.904434,2014-07-03 17:48:14.904434
4572,allisonnawroth,484752544636227584,"SLEEPOVER
4AM RUN
FOOD
WATER BALLOON FIGHT 
4TH OF JULY

I AM READY!!!!$&amp;!/!!.!",34.2719862,-118.69261497,2014-07-03 17:48:14.906508,2014-07-03 17:48:14.906508
4573,_lzh_,484752503385645057,"It's weird that people are talking about the ""4th of July"" when they really mean ""Zoe's birthday""",34.72366839,-86.5805523,2014-07-03 17:48:14.908551,2014-07-03 17:48:14.908551
4574,CamuyMendez,484752495445426176,Enjoy are independent day. Be smart and safe.HAPPY 4TH OF JULY!!!! http://t.co/S7avpqsZhR,29.4263886,-98.6576681,2014-07-03 17:48:14.910514,2014-07-03 17:48:14.910514
4575,ShannonLOneill,484752492748500992,I just want the 4th of July festivities to start now🇺🇸🍻,42.11848824,-79.22465514,2014-07-03 17:48:14.912607,2014-07-03 17:48:14.912607
4576,kimmorourke,484752489997422592,Headed back to the ATL for some 4th of July lake fun!!! 🎈🐠🚤🐟☀️⚓️⛵️🇺🇸,38.04502666,-84.50622339,2014-07-03 17:48:14.914522,2014-07-03 17:48:14.914522
4577,HaleyGoodwill,484752480136200192,"""@SoReIatable: Just got the 4th of July nails 💅 http://t.co/0IBpSwOJ3v"" this is hilarious",32.536387,-97.3576769,2014-07-03 17:48:14.916601,2014-07-03 17:48:14.916601
4578,evan_tebay,484752461601976320,Probably going to party w/ a bunch of randos on the beach for the 4th of July,36.8234103,-75.9745285,2014-07-03 17:48:14.91854,2014-07-03 17:48:14.91854
4579,_SoyUnica,484752459953602560,"@sparkle_T_baby ohhhh, lmao I'm thinking you gone now and won't be back until the next 4th of July",43.0960797,-83.7192212,2014-07-03 17:48:14.920506,2014-07-03 17:48:14.920506
4580,kevin_alex99,484752449387786240,"""@Lakers: Save up to 40% off select Lakers gear during @LakersStore's 4th of July sale! 
http://t.co/dkKNkFEaq7 http://t.co/Wa7duIhs0O""",-6.1781875,106.9174125,2014-07-03 17:48:14.922535,2014-07-03 17:48:14.922535
4581,_ALAnderson22,484752444874698753,I'm pretty excited tomorrow is the 4th of July🙈,38.73541268,-75.59874264,2014-07-03 17:48:14.924673,2014-07-03 17:48:14.924673
4582,_katherineowen,484752403380445184,With the 4th of July tomorrow I've realized how I don't have friends lol someone invite me to a party or something :'(,26.4806329,-80.1064522,2014-07-03 17:48:14.927026,2014-07-03 17:48:14.927026
4583,browniejdnyc,484752379771117569,Happy 4th of July bodybysimone !!!  #july4th #patriotic #america #bornintheusa #nyc #americanflag… http://t.co/vayQITnxMz,40.75110292,-74.00611863,2014-07-03 17:48:14.929592,2014-07-03 17:48:14.929592
4584,deevided_istand,484752324670529537,“@TrynaGetDaKEY: My family reunion is tomorrow &amp; it's 4th of July all in one 😩”😩 y'all not the only ones 😂,39.75668652,-75.53594146,2014-07-03 17:48:14.932548,2014-07-03 17:48:14.932548
4585,abbbracadabbra,484752315778228224,Everyone's getting 4th of July nails.. here I am getting yellow. 😎 #favcolor,42.4369745,-96.3636687,2014-07-03 17:48:14.935177,2014-07-03 17:48:14.935177
4586,mikala_renee,484752305602850816,"@deargraciee_ you should, they have a better 4th of July thing here w/fireworks AND all the food you could get at the fiestas",35.13768132,-106.50788967,2014-07-03 17:48:14.937513,2014-07-03 17:48:14.937513
4587,MalcMcSmooth,484752169355071489,"""@plcturestho: The best places in the U.S. to catch the 4th of July #fireworks: http://t.co/ENcA5IyYwC http://t.co/nXd5DNmZct"" 🙌",37.7890027,-122.4063722,2014-07-03 17:48:14.940004,2014-07-03 17:48:14.940004
4588,KayleeJacks,484752111306285056,#tbt 4th of July last year. Can't believe it's been a year since I've seen the original Mister Guy!… http://t.co/f7ok8dGcHd,34.07048053,-84.19112576,2014-07-03 17:48:14.942214,2014-07-03 17:48:14.942214
4589,J2Magley,484752091546542081,"""@kaitfwilk: Does a Lynyrd Skynyrd t shirt count as 4th of July attire?"" It is 4th attite",40.1389896,-105.1275013,2014-07-03 17:48:14.944769,2014-07-03 17:48:14.944769
4590,TeresaDolphin23,484752073603309568,@Bollig87 May you and your family have a fantastic 4th of July! !,38.3367438,-88.8678505,2014-07-03 17:48:14.94701,2014-07-03 17:48:14.94701
4591,Addison_Weeks,484752072844541952,Junking at the flea. Great way to start off 4th of July weekend! #fleamarketfinds #vintgejewelry… http://t.co/jLjAMOCUXF,35.32050875,-80.83933074,2014-07-03 17:48:14.949031,2014-07-03 17:48:14.949031
4592,MOET_KD,484752068855336961,The bay tomorrow never spent the 4th of July outside of LA,33.88102344,-118.23261132,2014-07-03 17:48:14.951035,2014-07-03 17:48:14.951035
4593,LABELCharlotte,484752021254205440,"#LABELONSUNDAY! ✨4th of July✨ #Weekend! @labelcharlotte!
Feat. music by the 1 &amp; only… http://t.co/bU5tIGrdfr",35.23930575,-80.84457436,2014-07-03 17:48:14.953407,2014-07-03 17:48:14.953407
4594,JKapsar16,484752019639762944,What's is the 4th of July without Jell-O shots?!,40.81814061,-76.87982384,2014-07-03 17:48:14.955939,2014-07-03 17:48:14.955939
4595,ashleyminyard_,484752012295172099,Someone come visit me for 4th of July please. Everyone I know is leaving the city :(,40.71895985,-74.01262859,2014-07-03 17:48:14.957964,2014-07-03 17:48:14.957964
4596,AlwaysMrsTurner,484751981144469504,"4th of July Slushies!! ;) @HisBoobaby ""@iDeepuDJ: I need this in my life 😻😋🍭🍉 http://t.co/bLLMOPElyb""",38.45342,-121.3704345,2014-07-03 17:48:14.960101,2014-07-03 17:48:14.960101
4597,jackiierizzo,484751883118989312,Bitches be like 4th of July nails 💅💅 http://t.co/XtBd6Q4R1x,40.85481142,-73.28653952,2014-07-03 17:48:14.962407,2014-07-03 17:48:14.962407
4598,_adriannnn,484755416312586240,Cleaning for 4th of July😞 not down!,31.69096556,-106.23166156,2014-07-03 17:48:15.694459,2014-07-03 17:48:15.694459
4599,CNW82,484755411694657536,Beautiful 4th of July inspired makeup look by a fellow presenter using Younique products!! Check out… http://t.co/adn06QFieh,34.517236,-117.3534349,2014-07-03 17:48:15.697696,2014-07-03 17:48:15.697696
4600,MercedesMaria29,484755399770259457,“@granniewinkle: Just got the 4th of July nails 💅 http://t.co/UeFmr89iBb” @alikay25,34.89284538,-96.89626451,2014-07-03 17:48:15.700111,2014-07-03 17:48:15.700111
4601,WoodysClothiers,484755370351419392,We will be open tomorrow 10am-8pm! Come down and take advantage of our great 4th of July deals! http://t.co/GPvC4eGSHE,36.62122839,-93.34787973,2014-07-03 17:48:15.702167,2014-07-03 17:48:15.702167
4602,_oohlalaaaa,484755368103268353,@queenkaylaaa it's the 4th of July boo do something,38.62586103,-76.95645855,2014-07-03 17:48:15.704364,2014-07-03 17:48:15.704364
4603,buzz_cee,484755366987976704,Can't wait to leave tomorrow. Love 4th of July weekends.. Always get to see the fireworks by the lake ⛺🎆😍,42.2563646,-88.8296429,2014-07-03 17:48:15.70646,2014-07-03 17:48:15.70646
4604,Lhughes996,484755347601494016,The 4th of July had always been my favorite holiday🇺🇸✨,35.39185845,-80.65325224,2014-07-03 17:48:15.708591,2014-07-03 17:48:15.708591
4605,cherish39,484755746261716992,Missing my soulsib @mannyfresh88 wish u were here for 4th of July so we can shut shit down like we always do lol http://t.co/5FROgAEGjk,33.78543805,-117.87785174,2014-07-03 17:49:33.33076,2014-07-03 17:49:33.33076
4606,coulterroad,484755723683782656,Join us tomorrow for our 4th of July block party. 7:00-9:00 pm. Stay after for the fireworks. Invite… http://t.co/VKuytyJff1,35.16561501,-101.92085296,2014-07-03 17:49:33.334349,2014-07-03 17:49:33.334349
4607,ErikaManee,484755697985286144,4th of July ready 😁,25.68575105,-80.37324054,2014-07-03 17:49:33.336737,2014-07-03 17:49:33.336737
4608,cherish39,484755746261716992,Missing my soulsib @mannyfresh88 wish u were here for 4th of July so we can shut shit down like we always do lol http://t.co/5FROgAEGjk,33.78543805,-117.87785174,2014-07-03 17:49:34.098161,2014-07-03 17:49:34.098161
4609,coulterroad,484755723683782656,Join us tomorrow for our 4th of July block party. 7:00-9:00 pm. Stay after for the fireworks. Invite… http://t.co/VKuytyJff1,35.16561501,-101.92085296,2014-07-03 17:49:34.101583,2014-07-03 17:49:34.101583
4610,ErikaManee,484755697985286144,4th of July ready 😁,25.68575105,-80.37324054,2014-07-03 17:49:34.10396,2014-07-03 17:49:34.10396
4611,cherish39,484755746261716992,Missing my soulsib @mannyfresh88 wish u were here for 4th of July so we can shut shit down like we always do lol http://t.co/5FROgAEGjk,33.78543805,-117.87785174,2014-07-03 17:49:34.824354,2014-07-03 17:49:34.824354
4612,coulterroad,484755723683782656,Join us tomorrow for our 4th of July block party. 7:00-9:00 pm. Stay after for the fireworks. Invite… http://t.co/VKuytyJff1,35.16561501,-101.92085296,2014-07-03 17:49:34.827471,2014-07-03 17:49:34.827471
4613,ErikaManee,484755697985286144,4th of July ready 😁,25.68575105,-80.37324054,2014-07-03 17:49:34.829861,2014-07-03 17:49:34.829861
4614,cherish39,484755746261716992,Missing my soulsib @mannyfresh88 wish u were here for 4th of July so we can shut shit down like we always do lol http://t.co/5FROgAEGjk,33.78543805,-117.87785174,2014-07-03 17:49:35.696462,2014-07-03 17:49:35.696462
4615,coulterroad,484755723683782656,Join us tomorrow for our 4th of July block party. 7:00-9:00 pm. Stay after for the fireworks. Invite… http://t.co/VKuytyJff1,35.16561501,-101.92085296,2014-07-03 17:49:35.705541,2014-07-03 17:49:35.705541
4616,ErikaManee,484755697985286144,4th of July ready 😁,25.68575105,-80.37324054,2014-07-03 17:49:35.715354,2014-07-03 17:49:35.715354
4617,fussballsusie,484756138030665729,Who else is giving up 4th of July besides me?,26.3318203,-80.192917,2014-07-03 17:51:12.424157,2014-07-03 17:51:12.424157
4618,Kenwyn2,484756135073689601,4th of July weekend!!! #turnup,33.99798186,-118.47287956,2014-07-03 17:51:12.427702,2014-07-03 17:51:12.427702
4619,torressongz,484756120100028418,My red wedges came just in time for 4th of July 😁,39.04062903,-94.66073102,2014-07-03 17:51:12.430438,2014-07-03 17:51:12.430438
4620,fussballsusie,484756138030665729,Who else is giving up 4th of July besides me?,26.3318203,-80.192917,2014-07-03 17:51:15.383596,2014-07-03 17:51:15.383596
4621,Kenwyn2,484756135073689601,4th of July weekend!!! #turnup,33.99798186,-118.47287956,2014-07-03 17:51:15.386975,2014-07-03 17:51:15.386975
4622,torressongz,484756120100028418,My red wedges came just in time for 4th of July 😁,39.04062903,-94.66073102,2014-07-03 17:51:15.389249,2014-07-03 17:51:15.389249
4623,sarahcoll22,484756050415845376,I just now realized that tomorrow is the 4th of July,30.28645782,-86.04079499,2014-07-03 17:51:15.391345,2014-07-03 17:51:15.391345
4624,JoelBurns,484755997848637440,"Wonder how many tried that line the day before 4th of July? 
😷
“@interface7: @JoelBurns come to the house and say hi. #iSick”",32.74916709,-97.33044639,2014-07-03 17:51:15.393441,2014-07-03 17:51:15.393441
4625,doddynyc,484755997656113153,"sooo, what are the 4th of July plans?",40.82524517,-73.95343218,2014-07-03 17:51:15.395641,2014-07-03 17:51:15.395641
4626,fussballsusie,484756138030665729,Who else is giving up 4th of July besides me?,26.3318203,-80.192917,2014-07-03 17:51:20.73236,2014-07-03 17:51:20.73236
4627,Kenwyn2,484756135073689601,4th of July weekend!!! #turnup,33.99798186,-118.47287956,2014-07-03 17:51:20.735861,2014-07-03 17:51:20.735861
4628,torressongz,484756120100028418,My red wedges came just in time for 4th of July 😁,39.04062903,-94.66073102,2014-07-03 17:51:20.738341,2014-07-03 17:51:20.738341
4629,sarahcoll22,484756050415845376,I just now realized that tomorrow is the 4th of July,30.28645782,-86.04079499,2014-07-03 17:51:20.740586,2014-07-03 17:51:20.740586
4630,JoelBurns,484755997848637440,"Wonder how many tried that line the day before 4th of July? 
😷
“@interface7: @JoelBurns come to the house and say hi. #iSick”",32.74916709,-97.33044639,2014-07-03 17:51:20.743248,2014-07-03 17:51:20.743248
4631,doddynyc,484755997656113153,"sooo, what are the 4th of July plans?",40.82524517,-73.95343218,2014-07-03 17:51:20.74536,2014-07-03 17:51:20.74536
4632,DylanWest15,484755960133451777,"“@courtneyshayye: 4th of July can't already be tomorrow, no way🙅” @30_brand so close for work to be done this year 👍😊",36.87939301,-94.59697113,2014-07-03 17:51:20.747307,2014-07-03 17:51:20.747307
4633,AlexaDanyelle,484755955545280512,Everyone's posting pics of their 4th of July nails and I'm over here like yay for no nail polish or makeup bc I work in a kitchen.. 😑😞,41.06303097,-73.94928007,2014-07-03 17:51:20.7495,2014-07-03 17:51:20.7495
4634,jessica_dumont,484755943670812672,Ready for 4th of July weekend 🇺🇸🌊,43.51953889,-70.3709512,2014-07-03 17:51:20.751811,2014-07-03 17:51:20.751811
4635,tegantomasko,484755905943457793,"To have a 4th of July party, or not...",26.24472186,-80.23899875,2014-07-03 17:51:20.753879,2014-07-03 17:51:20.753879
4636,SCHFMA,484755896384630785,"Here is to life, liberty, and the pursuit of happiness! May you have a very happy 4th of July! http://t.co/24I8e6QX4V",34.17949125,-82.1548622,2014-07-03 17:51:20.756012,2014-07-03 17:51:20.756012
4637,52EIGHTYLOUNGE,484755890688765953,Happy early 4th of July! Come try our Sparkler Cocktail this afternoon!! #4thofJuly #chicago #rooftop… http://t.co/L2MNnXHBRk,41.896082,-87.622621,2014-07-03 17:51:20.758178,2014-07-03 17:51:20.758178
4638,nismo91zx,484755885881712640,A 4th of July bonfire by the beach would be nice,33.8272172,-118.1486579,2014-07-03 17:51:20.760452,2014-07-03 17:51:20.760452
4639,carlazanoni,484755836032409600,Powering down until Sunday. Happy 4th of July all. xo http://t.co/82gH93Sw6u,41.12209281,-74.16350127,2014-07-03 17:51:20.762508,2014-07-03 17:51:20.762508
4640,larkinalexandra,484755820966871040,Happy 4th of July from the #JPrevolution! #july4 #summer2014 #fireworks #firecrackers #sparklers #fire… http://t.co/Hp20hx1zuA,30.385584,-97.722366,2014-07-03 17:51:20.764514,2014-07-03 17:51:20.764514
4641,fussballsusie,484756138030665729,Who else is giving up 4th of July besides me?,26.3318203,-80.192917,2014-07-03 17:51:22.298546,2014-07-03 17:51:22.298546
4642,Kenwyn2,484756135073689601,4th of July weekend!!! #turnup,33.99798186,-118.47287956,2014-07-03 17:51:22.302027,2014-07-03 17:51:22.302027
4643,torressongz,484756120100028418,My red wedges came just in time for 4th of July 😁,39.04062903,-94.66073102,2014-07-03 17:51:22.304124,2014-07-03 17:51:22.304124
4644,Jackie_Erese,484756231588806657,Happy 4th of July.. I Love you All ;) #ThisIsJACKIE http://t.co/jKCYtbGINb,34.04728133,-118.25217843,2014-07-03 17:51:43.828133,2014-07-03 17:51:43.828133
4645,DannyHochman,484756220700393472,Ladies...check out this fancy 4th of July look! Check all the looks out on Ambyrs blog at The Written… http://t.co/L2iOMqfzTz,39.03804992,-77.04954461,2014-07-03 17:51:43.831571,2014-07-03 17:51:43.831571
4646,rarekeith,484756220411015168,"This is already me at 20 ""@BLaughy: “@iKeepItTooReal: White Dads ""4th of July"" outfits 😂😩😩 http://t.co/Bgzqbbis9K” @rarekeith""",41.65834157,-91.53455674,2014-07-03 17:51:43.833838,2014-07-03 17:51:43.833838
4647,KayTeeDee21,484756209535180800,Of course it had to come for the 4th of July celebrations,35.67674234,-78.60118786,2014-07-03 17:51:43.836138,2014-07-03 17:51:43.836138
4648,mendigurl,484756190585290752,@Brockadude1286 you got it! Happy 4th of July,43.01379659,-78.77864112,2014-07-03 17:51:43.838057,2014-07-03 17:51:43.838057
4649,Jackie_Erese,484756231588806657,Happy 4th of July.. I Love you All ;) #ThisIsJACKIE http://t.co/jKCYtbGINb,34.04728133,-118.25217843,2014-07-03 17:51:50.77429,2014-07-03 17:51:50.77429
4735,abigailbmarie,484756459050528768,“@allisonlmuck: i wish i had 4th of July plans 😁🇺🇸”,39.00369573,-84.70839598,2014-07-03 17:53:02.198028,2014-07-03 17:53:02.198028
4650,DannyHochman,484756220700393472,Ladies...check out this fancy 4th of July look! Check all the looks out on Ambyrs blog at The Written… http://t.co/L2iOMqfzTz,39.03804992,-77.04954461,2014-07-03 17:51:50.777664,2014-07-03 17:51:50.777664
4651,rarekeith,484756220411015168,"This is already me at 20 ""@BLaughy: “@iKeepItTooReal: White Dads ""4th of July"" outfits 😂😩😩 http://t.co/Bgzqbbis9K” @rarekeith""",41.65834157,-91.53455674,2014-07-03 17:51:50.780142,2014-07-03 17:51:50.780142
4652,KayTeeDee21,484756209535180800,Of course it had to come for the 4th of July celebrations,35.67674234,-78.60118786,2014-07-03 17:51:50.78275,2014-07-03 17:51:50.78275
4653,mendigurl,484756190585290752,@Brockadude1286 you got it! Happy 4th of July,43.01379659,-78.77864112,2014-07-03 17:51:50.785094,2014-07-03 17:51:50.785094
4654,MollyBusa,484756172663046144,Actually kinda glad 4th of July stuff is now Saturday night so I won't have to work at 7 in the morning the next day👌,41.94360464,-71.05124482,2014-07-03 17:51:50.78699,2014-07-03 17:51:50.78699
4655,fussballsusie,484756138030665729,Who else is giving up 4th of July besides me?,26.3318203,-80.192917,2014-07-03 17:51:50.789007,2014-07-03 17:51:50.789007
4656,Kenwyn2,484756135073689601,4th of July weekend!!! #turnup,33.99798186,-118.47287956,2014-07-03 17:51:50.790874,2014-07-03 17:51:50.790874
4657,torressongz,484756120100028418,My red wedges came just in time for 4th of July 😁,39.04062903,-94.66073102,2014-07-03 17:51:50.792811,2014-07-03 17:51:50.792811
4658,sarahcoll22,484756050415845376,I just now realized that tomorrow is the 4th of July,30.28645782,-86.04079499,2014-07-03 17:51:50.79514,2014-07-03 17:51:50.79514
4659,JoelBurns,484755997848637440,"Wonder how many tried that line the day before 4th of July? 
😷
“@interface7: @JoelBurns come to the house and say hi. #iSick”",32.74916709,-97.33044639,2014-07-03 17:51:50.797252,2014-07-03 17:51:50.797252
4660,doddynyc,484755997656113153,"sooo, what are the 4th of July plans?",40.82524517,-73.95343218,2014-07-03 17:51:50.799194,2014-07-03 17:51:50.799194
4661,DylanWest15,484755960133451777,"“@courtneyshayye: 4th of July can't already be tomorrow, no way🙅” @30_brand so close for work to be done this year 👍😊",36.87939301,-94.59697113,2014-07-03 17:51:50.801133,2014-07-03 17:51:50.801133
4662,AlexaDanyelle,484755955545280512,Everyone's posting pics of their 4th of July nails and I'm over here like yay for no nail polish or makeup bc I work in a kitchen.. 😑😞,41.06303097,-73.94928007,2014-07-03 17:51:50.803377,2014-07-03 17:51:50.803377
4663,jessica_dumont,484755943670812672,Ready for 4th of July weekend 🇺🇸🌊,43.51953889,-70.3709512,2014-07-03 17:51:50.805537,2014-07-03 17:51:50.805537
4664,tegantomasko,484755905943457793,"To have a 4th of July party, or not...",26.24472186,-80.23899875,2014-07-03 17:51:50.807849,2014-07-03 17:51:50.807849
4665,SCHFMA,484755896384630785,"Here is to life, liberty, and the pursuit of happiness! May you have a very happy 4th of July! http://t.co/24I8e6QX4V",34.17949125,-82.1548622,2014-07-03 17:51:50.809931,2014-07-03 17:51:50.809931
4666,52EIGHTYLOUNGE,484755890688765953,Happy early 4th of July! Come try our Sparkler Cocktail this afternoon!! #4thofJuly #chicago #rooftop… http://t.co/L2MNnXHBRk,41.896082,-87.622621,2014-07-03 17:51:50.812058,2014-07-03 17:51:50.812058
4667,nismo91zx,484755885881712640,A 4th of July bonfire by the beach would be nice,33.8272172,-118.1486579,2014-07-03 17:51:50.814191,2014-07-03 17:51:50.814191
4668,carlazanoni,484755836032409600,Powering down until Sunday. Happy 4th of July all. xo http://t.co/82gH93Sw6u,41.12209281,-74.16350127,2014-07-03 17:51:50.81637,2014-07-03 17:51:50.81637
4669,larkinalexandra,484755820966871040,Happy 4th of July from the #JPrevolution! #july4 #summer2014 #fireworks #firecrackers #sparklers #fire… http://t.co/Hp20hx1zuA,30.385584,-97.722366,2014-07-03 17:51:50.818448,2014-07-03 17:51:50.818448
4670,Jackie_Erese,484756231588806657,Happy 4th of July.. I Love you All ;) #ThisIsJACKIE http://t.co/jKCYtbGINb,34.04728133,-118.25217843,2014-07-03 17:51:58.396393,2014-07-03 17:51:58.396393
4671,DannyHochman,484756220700393472,Ladies...check out this fancy 4th of July look! Check all the looks out on Ambyrs blog at The Written… http://t.co/L2iOMqfzTz,39.03804992,-77.04954461,2014-07-03 17:51:58.399487,2014-07-03 17:51:58.399487
4672,rarekeith,484756220411015168,"This is already me at 20 ""@BLaughy: “@iKeepItTooReal: White Dads ""4th of July"" outfits 😂😩😩 http://t.co/Bgzqbbis9K” @rarekeith""",41.65834157,-91.53455674,2014-07-03 17:51:58.40141,2014-07-03 17:51:58.40141
4673,KayTeeDee21,484756209535180800,Of course it had to come for the 4th of July celebrations,35.67674234,-78.60118786,2014-07-03 17:51:58.403255,2014-07-03 17:51:58.403255
4674,mendigurl,484756190585290752,@Brockadude1286 you got it! Happy 4th of July,43.01379659,-78.77864112,2014-07-03 17:51:58.40506,2014-07-03 17:51:58.40506
4675,MollyBusa,484756172663046144,Actually kinda glad 4th of July stuff is now Saturday night so I won't have to work at 7 in the morning the next day👌,41.94360464,-71.05124482,2014-07-03 17:51:58.406832,2014-07-03 17:51:58.406832
4676,fussballsusie,484756138030665729,Who else is giving up 4th of July besides me?,26.3318203,-80.192917,2014-07-03 17:51:58.408632,2014-07-03 17:51:58.408632
4677,Kenwyn2,484756135073689601,4th of July weekend!!! #turnup,33.99798186,-118.47287956,2014-07-03 17:51:58.410387,2014-07-03 17:51:58.410387
4678,torressongz,484756120100028418,My red wedges came just in time for 4th of July 😁,39.04062903,-94.66073102,2014-07-03 17:51:58.412214,2014-07-03 17:51:58.412214
4679,sarahcoll22,484756050415845376,I just now realized that tomorrow is the 4th of July,30.28645782,-86.04079499,2014-07-03 17:51:58.414473,2014-07-03 17:51:58.414473
4680,JoelBurns,484755997848637440,"Wonder how many tried that line the day before 4th of July? 
😷
“@interface7: @JoelBurns come to the house and say hi. #iSick”",32.74916709,-97.33044639,2014-07-03 17:51:58.416345,2014-07-03 17:51:58.416345
4681,doddynyc,484755997656113153,"sooo, what are the 4th of July plans?",40.82524517,-73.95343218,2014-07-03 17:51:58.418174,2014-07-03 17:51:58.418174
4682,DylanWest15,484755960133451777,"“@courtneyshayye: 4th of July can't already be tomorrow, no way🙅” @30_brand so close for work to be done this year 👍😊",36.87939301,-94.59697113,2014-07-03 17:51:58.420273,2014-07-03 17:51:58.420273
4683,AlexaDanyelle,484755955545280512,Everyone's posting pics of their 4th of July nails and I'm over here like yay for no nail polish or makeup bc I work in a kitchen.. 😑😞,41.06303097,-73.94928007,2014-07-03 17:51:58.422766,2014-07-03 17:51:58.422766
4684,jessica_dumont,484755943670812672,Ready for 4th of July weekend 🇺🇸🌊,43.51953889,-70.3709512,2014-07-03 17:51:58.425365,2014-07-03 17:51:58.425365
4685,tegantomasko,484755905943457793,"To have a 4th of July party, or not...",26.24472186,-80.23899875,2014-07-03 17:51:58.427857,2014-07-03 17:51:58.427857
4686,SCHFMA,484755896384630785,"Here is to life, liberty, and the pursuit of happiness! May you have a very happy 4th of July! http://t.co/24I8e6QX4V",34.17949125,-82.1548622,2014-07-03 17:51:58.429982,2014-07-03 17:51:58.429982
4687,52EIGHTYLOUNGE,484755890688765953,Happy early 4th of July! Come try our Sparkler Cocktail this afternoon!! #4thofJuly #chicago #rooftop… http://t.co/L2MNnXHBRk,41.896082,-87.622621,2014-07-03 17:51:58.432072,2014-07-03 17:51:58.432072
4688,nismo91zx,484755885881712640,A 4th of July bonfire by the beach would be nice,33.8272172,-118.1486579,2014-07-03 17:51:58.433974,2014-07-03 17:51:58.433974
4689,carlazanoni,484755836032409600,Powering down until Sunday. Happy 4th of July all. xo http://t.co/82gH93Sw6u,41.12209281,-74.16350127,2014-07-03 17:51:58.436153,2014-07-03 17:51:58.436153
